Date,RUSSIA
2000-12-29,100.00
2001-01-01,100.00
2001-01-02,99.96
2001-01-03,89.53
2001-01-04,98.90
2001-01-05,101.70
2001-01-08,101.82
2001-01-09,104.08
2001-01-10,110.22
2001-01-11,113.80
2001-01-12,114.12
2001-01-15,117.45
2001-01-16,116.00
2001-01-17,121.97
2001-01-18,119.45
2001-01-19,121.13
2001-01-22,116.16
2001-01-23,118.84
2001-01-24,124.64
2001-01-25,125.48
2001-01-26,125.86
2001-01-29,119.88
2001-01-30,119.81
2001-01-31,119.41
2001-02-01,116.65
2001-02-02,117.80
2001-02-05,112.40
2001-02-06,115.78
2001-02-07,113.17
2001-02-08,116.28
2001-02-09,114.28
2001-02-12,114.82
2001-02-13,120.63
2001-02-14,120.96
2001-02-15,127.83
2001-02-16,121.32
2001-02-19,118.53
2001-02-20,117.25
2001-02-21,106.80
2001-02-22,111.46
2001-02-23,106.78
2001-02-26,110.86
2001-02-27,108.15
2001-02-28,109.40
2001-03-01,106.98
2001-03-02,107.52
2001-03-05,113.34
2001-03-06,119.75
2001-03-07,121.63
2001-03-08,121.69
2001-03-09,121.68
2001-03-12,116.17
2001-03-13,115.98
2001-03-14,109.78
2001-03-15,113.30
2001-03-16,114.45
2001-03-19,117.71
2001-03-20,117.33
2001-03-21,113.71
2001-03-22,112.51
2001-03-23,112.80
2001-03-26,114.02
2001-03-27,113.64
2001-03-28,111.85
2001-03-29,108.35
2001-03-30,108.55
2001-04-02,107.18
2001-04-03,102.99
2001-04-04,101.31
2001-04-05,107.59
2001-04-06,105.94
2001-04-09,106.82
2001-04-10,108.65
2001-04-11,110.92
2001-04-12,109.42
2001-04-13,110.82
2001-04-16,109.38
2001-04-17,107.59
2001-04-18,111.36
2001-04-19,113.86
2001-04-20,109.80
2001-04-23,106.81
2001-04-24,108.66
2001-04-25,109.71
2001-04-26,113.98
2001-04-27,118.41
2001-04-30,118.39
2001-05-01,118.39
2001-05-02,118.50
2001-05-03,120.33
2001-05-04,121.29
2001-05-07,124.27
2001-05-08,127.71
2001-05-09,127.86
2001-05-10,129.97
2001-05-11,127.82
2001-05-14,125.34
2001-05-15,126.63
2001-05-16,126.35
2001-05-17,133.80
2001-05-18,135.50
2001-05-21,137.59
2001-05-22,135.02
2001-05-23,136.43
2001-05-24,135.14
2001-05-25,132.51
2001-05-28,131.98
2001-05-29,132.99
2001-05-30,136.21
2001-05-31,139.61
2001-06-01,143.56
2001-06-04,146.81
2001-06-05,142.68
2001-06-06,140.90
2001-06-07,138.36
2001-06-08,139.10
2001-06-11,139.01
2001-06-12,138.83
2001-06-13,138.47
2001-06-14,136.92
2001-06-15,138.98
2001-06-18,142.21
2001-06-19,145.52
2001-06-20,144.75
2001-06-21,146.56
2001-06-22,150.08
2001-06-25,146.78
2001-06-26,145.10
2001-06-27,144.52
2001-06-28,142.06
2001-06-29,138.05
2001-07-02,136.39
2001-07-03,134.88
2001-07-04,138.63
2001-07-05,140.08
2001-07-06,135.14
2001-07-09,133.29
2001-07-10,132.57
2001-07-11,125.47
2001-07-12,127.03
2001-07-13,128.08
2001-07-16,128.40
2001-07-17,126.51
2001-07-18,122.89
2001-07-19,125.01
2001-07-20,124.25
2001-07-23,125.57
2001-07-24,123.25
2001-07-25,126.28
2001-07-26,131.66
2001-07-27,128.54
2001-07-30,127.44
2001-07-31,124.64
2001-08-01,124.65
2001-08-02,126.15
2001-08-03,125.98
2001-08-06,123.42
2001-08-07,121.10
2001-08-08,122.51
2001-08-09,123.70
2001-08-10,125.32
2001-08-13,124.42
2001-08-14,127.85
2001-08-15,125.28
2001-08-16,124.38
2001-08-17,124.25
2001-08-20,124.93
2001-08-21,125.25
2001-08-22,128.53
2001-08-23,129.77
2001-08-24,131.59
2001-08-27,133.93
2001-08-28,135.63
2001-08-29,132.21
2001-08-30,130.64
2001-08-31,130.92
2001-09-03,133.16
2001-09-04,133.91
2001-09-05,132.94
2001-09-06,132.36
2001-09-07,131.56
2001-09-10,130.32
2001-09-11,129.45
2001-09-12,123.06
2001-09-13,124.88
2001-09-14,120.19
2001-09-17,119.44
2001-09-18,121.41
2001-09-19,125.01
2001-09-20,120.17
2001-09-21,113.65
2001-09-24,114.53
2001-09-25,110.29
2001-09-26,108.69
2001-09-27,108.53
2001-09-28,111.43
2001-10-01,111.27
2001-10-02,110.66
2001-10-03,106.38
2001-10-04,107.83
2001-10-05,107.89
2001-10-08,107.68
2001-10-09,108.77
2001-10-10,113.03
2001-10-11,118.85
2001-10-12,119.28
2001-10-15,117.00
2001-10-16,119.19
2001-10-17,122.41
2001-10-18,118.09
2001-10-19,117.17
2001-10-22,120.49
2001-10-23,123.54
2001-10-24,123.31
2001-10-25,120.51
2001-10-26,122.42
2001-10-29,124.22
2001-10-30,126.13
2001-10-31,125.37
2001-11-01,126.69
2001-11-02,126.31
2001-11-05,131.75
2001-11-06,129.32
2001-11-07,129.35
2001-11-08,137.84
2001-11-09,142.10
2001-11-12,139.76
2001-11-13,150.80
2001-11-14,143.16
2001-11-15,133.51
2001-11-16,130.90
2001-11-19,134.19
2001-11-20,138.14
2001-11-21,136.10
2001-11-22,143.61
2001-11-23,139.75
2001-11-26,140.13
2001-11-27,141.00
2001-11-28,138.41
2001-11-29,138.02
2001-11-30,140.87
2001-12-03,141.03
2001-12-04,146.98
2001-12-05,146.78
2001-12-06,150.57
2001-12-07,148.11
2001-12-10,149.32
2001-12-11,149.64
2001-12-12,149.63
2001-12-13,140.97
2001-12-14,139.97
2001-12-17,144.75
2001-12-18,145.13
2001-12-19,148.20
2001-12-20,150.19
2001-12-21,150.53
2001-12-24,152.37
2001-12-25,150.30
2001-12-26,151.14
2001-12-27,152.82
2001-12-28,155.26
2001-12-31,155.45
2002-01-01,155.45
2002-01-02,155.45
2002-01-03,164.45
2002-01-04,170.08
2002-01-07,170.27
2002-01-08,177.12
2002-01-09,177.27
2002-01-10,175.17
2002-01-11,175.54
2002-01-14,169.25
2002-01-15,170.25
2002-01-16,168.35
2002-01-17,174.11
2002-01-18,174.36
2002-01-21,175.68
2002-01-22,182.67
2002-01-23,179.15
2002-01-24,169.32
2002-01-25,164.62
2002-01-28,168.03
2002-01-29,174.74
2002-01-30,166.93
2002-01-31,169.65
2002-02-01,167.83
2002-02-04,167.45
2002-02-05,166.04
2002-02-06,170.20
2002-02-07,171.14
2002-02-08,169.60
2002-02-11,168.93
2002-02-12,171.90
2002-02-13,169.88
2002-02-14,167.73
2002-02-15,165.32
2002-02-18,162.33
2002-02-19,160.37
2002-02-20,157.21
2002-02-21,160.61
2002-02-22,164.24
2002-02-25,164.42
2002-02-26,161.99
2002-02-27,159.13
2002-02-28,156.69
2002-03-01,165.50
2002-03-04,170.30
2002-03-05,172.03
2002-03-06,172.41
2002-03-07,178.35
2002-03-08,178.46
2002-03-11,172.65
2002-03-12,170.28
2002-03-13,173.19
2002-03-14,177.41
2002-03-15,180.57
2002-03-18,184.02
2002-03-19,182.06
2002-03-20,178.78
2002-03-21,181.74
2002-03-22,182.78
2002-03-25,177.54
2002-03-26,177.20
2002-03-27,178.90
2002-03-28,184.75
2002-03-29,184.17
2002-04-01,184.24
2002-04-02,180.31
2002-04-03,177.10
2002-04-04,176.56
2002-04-05,178.74
2002-04-08,179.39
2002-04-09,185.02
2002-04-10,188.25
2002-04-11,189.80
2002-04-12,183.81
2002-04-15,190.71
2002-04-16,191.24
2002-04-17,193.06
2002-04-18,198.20
2002-04-19,200.69
2002-04-22,195.41
2002-04-23,197.60
2002-04-24,200.14
2002-04-25,199.04
2002-04-26,205.49
2002-04-29,205.53
2002-04-30,200.89
2002-05-01,200.89
2002-05-02,201.04
2002-05-03,201.20
2002-05-06,200.28
2002-05-07,191.44
2002-05-08,197.08
2002-05-09,196.77
2002-05-10,196.77
2002-05-13,198.93
2002-05-14,208.04
2002-05-15,208.06
2002-05-16,209.75
2002-05-17,217.61
2002-05-20,219.84
2002-05-21,216.86
2002-05-22,213.55
2002-05-23,215.75
2002-05-24,211.52
2002-05-27,215.49
2002-05-28,208.08
2002-05-29,204.73
2002-05-30,202.30
2002-05-31,204.20
2002-06-03,205.62
2002-06-04,201.59
2002-06-05,204.00
2002-06-06,209.10
2002-06-07,206.60
2002-06-10,210.60
2002-06-11,210.01
2002-06-12,209.74
2002-06-13,207.07
2002-06-14,199.05
2002-06-17,198.35
2002-06-18,193.69
2002-06-19,189.13
2002-06-20,182.50
2002-06-21,183.98
2002-06-24,177.31
2002-06-25,179.76
2002-06-26,173.79
2002-06-27,183.04
2002-06-28,183.34
2002-07-01,186.58
2002-07-02,184.22
2002-07-03,184.66
2002-07-04,187.36
2002-07-05,195.16
2002-07-08,194.64
2002-07-09,197.08
2002-07-10,200.22
2002-07-11,194.00
2002-07-12,192.92
2002-07-15,189.48
2002-07-16,186.72
2002-07-17,192.13
2002-07-18,191.19
2002-07-19,186.20
2002-07-22,180.30
2002-07-23,177.26
2002-07-24,165.52
2002-07-25,162.48
2002-07-26,163.39
2002-07-29,170.46
2002-07-30,168.11
2002-07-31,165.05
2002-08-01,168.06
2002-08-02,165.58
2002-08-05,159.13
2002-08-06,159.55
2002-08-07,165.71
2002-08-08,168.85
2002-08-09,166.83
2002-08-12,165.96
2002-08-13,169.34
2002-08-14,172.42
2002-08-15,174.02
2002-08-16,174.19
2002-08-19,178.66
2002-08-20,178.47
2002-08-21,180.67
2002-08-22,182.68
2002-08-23,179.24
2002-08-26,177.39
2002-08-27,181.74
2002-08-28,178.63
2002-08-29,171.52
2002-08-30,170.43
2002-09-02,168.91
2002-09-03,169.26
2002-09-04,171.89
2002-09-05,169.53
2002-09-06,171.23
2002-09-09,171.18
2002-09-10,176.88
2002-09-11,179.49
2002-09-12,176.76
2002-09-13,172.12
2002-09-16,170.90
2002-09-17,173.29
2002-09-18,167.91
2002-09-19,164.42
2002-09-20,169.64
2002-09-23,169.40
2002-09-24,171.64
2002-09-25,177.22
2002-09-26,178.14
2002-09-27,174.71
2002-09-30,169.17
2002-10-01,170.69
2002-10-02,174.26
2002-10-03,176.33
2002-10-04,179.56
2002-10-07,180.14
2002-10-08,179.73
2002-10-09,176.02
2002-10-10,172.60
2002-10-11,173.66
2002-10-14,171.80
2002-10-15,178.12
2002-10-16,179.48
2002-10-17,183.41
2002-10-18,182.22
2002-10-21,183.51
2002-10-22,181.66
2002-10-23,181.95
2002-10-24,176.46
2002-10-25,176.90
2002-10-28,180.12
2002-10-29,177.01
2002-10-30,179.81
2002-10-31,183.12
2002-11-01,183.61
2002-11-04,183.93
2002-11-05,179.92
2002-11-06,177.74
2002-11-07,177.82
2002-11-08,177.82
2002-11-11,178.40
2002-11-12,182.20
2002-11-13,182.41
2002-11-14,181.18
2002-11-15,181.37
2002-11-18,182.94
2002-11-19,181.20
2002-11-20,179.86
2002-11-21,183.19
2002-11-22,180.98
2002-11-25,182.39
2002-11-26,180.90
2002-11-27,180.32
2002-11-28,182.02
2002-11-29,182.84
2002-12-02,181.95
2002-12-03,177.47
2002-12-04,174.44
2002-12-05,175.93
2002-12-06,175.66
2002-12-09,176.07
2002-12-10,175.13
2002-12-11,172.17
2002-12-12,172.23
2002-12-13,172.22
2002-12-16,169.45
2002-12-17,173.49
2002-12-18,172.23
2002-12-19,174.27
2002-12-20,175.34
2002-12-23,175.95
2002-12-24,175.39
2002-12-25,175.38
2002-12-26,176.87
2002-12-27,178.33
2002-12-30,178.61
2002-12-31,179.44
2003-01-01,179.44
2003-01-02,179.41
2003-01-03,179.39
2003-01-06,179.46
2003-01-07,179.44
2003-01-08,176.34
2003-01-09,178.96
2003-01-10,178.78
2003-01-13,179.03
2003-01-14,178.60
2003-01-15,179.08
2003-01-16,179.60
2003-01-17,176.55
2003-01-20,177.03
2003-01-21,169.72
2003-01-22,168.86
2003-01-23,168.73
2003-01-24,169.36
2003-01-27,165.75
2003-01-28,169.41
2003-01-29,170.92
2003-01-30,172.63
2003-01-31,170.38
2003-02-03,170.85
2003-02-04,170.63
2003-02-05,171.17
2003-02-06,170.08
2003-02-07,173.49
2003-02-10,176.11
2003-02-11,181.85
2003-02-12,181.41
2003-02-13,181.92
2003-02-14,182.79
2003-02-17,183.29
2003-02-18,184.16
2003-02-19,181.53
2003-02-20,181.87
2003-02-21,183.05
2003-02-24,183.11
2003-02-25,184.49
2003-02-26,185.12
2003-02-27,185.82
2003-02-28,187.87
2003-03-03,193.73
2003-03-04,191.46
2003-03-05,195.56
2003-03-06,196.48
2003-03-07,193.63
2003-03-10,193.63
2003-03-11,190.60
2003-03-12,186.70
2003-03-13,188.40
2003-03-14,185.07
2003-03-17,181.37
2003-03-18,176.20
2003-03-19,176.69
2003-03-20,177.27
2003-03-21,178.77
2003-03-24,176.38
2003-03-25,177.29
2003-03-26,176.91
2003-03-27,177.61
2003-03-28,177.60
2003-03-31,176.04
2003-04-01,176.14
2003-04-02,178.03
2003-04-03,177.58
2003-04-04,177.35
2003-04-07,179.91
2003-04-08,180.91
2003-04-09,182.21
2003-04-10,181.18
2003-04-11,183.47
2003-04-14,187.07
2003-04-15,191.10
2003-04-16,192.45
2003-04-17,194.08
2003-04-18,200.31
2003-04-21,212.31
2003-04-22,209.82
2003-04-23,215.37
2003-04-24,210.40
2003-04-25,217.21
2003-04-28,226.29
2003-04-29,219.19
2003-04-30,213.21
2003-05-01,213.19
2003-05-02,213.19
2003-05-05,219.49
2003-05-06,216.03
2003-05-07,213.60
2003-05-08,211.23
2003-05-09,211.59
2003-05-12,215.26
2003-05-13,220.01
2003-05-14,222.90
2003-05-15,224.56
2003-05-16,228.65
2003-05-19,235.30
2003-05-20,227.06
2003-05-21,225.74
2003-05-22,233.09
2003-05-23,235.20
2003-05-26,238.34
2003-05-27,239.96
2003-05-28,244.59
2003-05-29,242.37
2003-05-30,242.86
2003-06-02,236.77
2003-06-03,239.26
2003-06-04,238.55
2003-06-05,238.64
2003-06-06,243.00
2003-06-09,245.44
2003-06-10,241.45
2003-06-11,241.34
2003-06-12,241.40
2003-06-13,241.33
2003-06-16,252.87
2003-06-17,259.31
2003-06-18,257.34
2003-06-19,249.51
2003-06-20,252.04
2003-06-23,253.06
2003-06-24,254.75
2003-06-25,259.78
2003-06-26,257.08
2003-06-27,258.55
2003-06-30,261.60
2003-07-01,261.45
2003-07-02,269.86
2003-07-03,263.59
2003-07-04,267.64
2003-07-07,270.71
2003-07-08,268.70
2003-07-09,255.49
2003-07-10,245.91
2003-07-11,240.86
2003-07-14,247.56
2003-07-15,248.42
2003-07-16,233.74
2003-07-17,221.54
2003-07-18,227.87
2003-07-21,232.98
2003-07-22,239.08
2003-07-23,235.48
2003-07-24,240.97
2003-07-25,242.49
2003-07-28,240.96
2003-07-29,235.87
2003-07-30,236.98
2003-07-31,242.01
2003-08-01,238.43
2003-08-04,240.38
2003-08-05,242.50
2003-08-06,243.38
2003-08-07,247.87
2003-08-08,246.31
2003-08-11,250.95
2003-08-12,251.45
2003-08-13,256.73
2003-08-14,259.67
2003-08-15,267.10
2003-08-18,274.30
2003-08-19,275.57
2003-08-20,268.52
2003-08-21,274.10
2003-08-22,274.95
2003-08-25,275.08
2003-08-26,269.15
2003-08-27,268.52
2003-08-28,272.47
2003-08-29,275.53
2003-09-01,278.94
2003-09-02,282.19
2003-09-03,280.07
2003-09-04,281.03
2003-09-05,276.58
2003-09-08,272.63
2003-09-09,275.18
2003-09-10,275.21
2003-09-11,275.84
2003-09-12,277.52
2003-09-15,282.73
2003-09-16,284.67
2003-09-17,280.93
2003-09-18,282.90
2003-09-19,278.20
2003-09-22,276.56
2003-09-23,283.14
2003-09-24,288.11
2003-09-25,285.32
2003-09-26,287.54
2003-09-29,294.64
2003-09-30,297.01
2003-10-01,301.36
2003-10-02,309.11
2003-10-03,312.36
2003-10-06,315.60
2003-10-07,324.96
2003-10-08,337.32
2003-10-09,334.82
2003-10-10,328.80
2003-10-13,331.78
2003-10-14,342.91
2003-10-15,334.89
2003-10-16,340.90
2003-10-17,346.28
2003-10-20,344.00
2003-10-21,330.54
2003-10-22,316.35
2003-10-23,314.47
2003-10-24,318.03
2003-10-27,289.12
2003-10-28,300.20
2003-10-29,294.81
2003-10-30,266.81
2003-10-31,277.10
2003-11-03,298.72
2003-11-04,302.93
2003-11-05,298.52
2003-11-06,295.45
2003-11-07,295.42
2003-11-10,296.85
2003-11-11,287.10
2003-11-12,283.83
2003-11-13,287.50
2003-11-14,286.13
2003-11-17,278.04
2003-11-18,269.43
2003-11-19,261.72
2003-11-20,267.48
2003-11-21,277.56
2003-11-24,283.27
2003-11-25,288.29
2003-11-26,296.90
2003-11-27,296.54
2003-11-28,294.03
2003-12-01,292.50
2003-12-02,296.39
2003-12-03,303.88
2003-12-04,302.60
2003-12-05,295.60
2003-12-08,298.19
2003-12-09,303.70
2003-12-10,302.42
2003-12-11,302.41
2003-12-12,302.50
2003-12-15,307.31
2003-12-16,301.14
2003-12-17,299.71
2003-12-18,304.17
2003-12-19,312.21
2003-12-22,315.81
2003-12-23,312.41
2003-12-24,313.30
2003-12-25,312.30
2003-12-26,312.96
2003-12-29,314.21
2003-12-30,313.44
2003-12-31,314.17
2004-01-01,314.17
2004-01-02,314.17
2004-01-05,328.30
2004-01-06,330.98
2004-01-07,331.69
2004-01-08,327.23
2004-01-09,334.21
2004-01-12,330.79
2004-01-13,328.14
2004-01-14,329.85
2004-01-15,323.88
2004-01-16,327.48
2004-01-19,328.55
2004-01-20,332.97
2004-01-21,334.37
2004-01-22,338.30
2004-01-23,344.12
2004-01-26,341.33
2004-01-27,340.12
2004-01-28,337.29
2004-01-29,340.60
2004-01-30,333.99
2004-02-02,331.18
2004-02-03,333.99
2004-02-04,338.53
2004-02-05,337.35
2004-02-06,331.86
2004-02-09,336.11
2004-02-10,333.79
2004-02-11,336.42
2004-02-12,344.07
2004-02-13,347.61
2004-02-16,346.49
2004-02-17,351.64
2004-02-18,351.54
2004-02-19,348.06
2004-02-20,351.51
2004-02-23,351.51
2004-02-24,347.06
2004-02-25,352.22
2004-02-26,358.87
2004-02-27,362.99
2004-03-01,371.58
2004-03-02,372.33
2004-03-03,362.90
2004-03-04,366.22
2004-03-05,370.56
2004-03-08,371.15
2004-03-09,381.07
2004-03-10,373.51
2004-03-11,368.06
2004-03-12,366.80
2004-03-15,369.36
2004-03-16,372.92
2004-03-17,383.51
2004-03-18,387.90
2004-03-19,394.40
2004-03-22,388.73
2004-03-23,389.12
2004-03-24,383.03
2004-03-25,383.65
2004-03-26,388.31
2004-03-29,393.32
2004-03-30,399.21
2004-03-31,406.92
2004-04-01,406.62
2004-04-02,412.17
2004-04-05,416.33
2004-04-06,407.62
2004-04-07,416.15
2004-04-08,424.12
2004-04-09,426.41
2004-04-12,427.43
2004-04-13,414.93
2004-04-14,398.98
2004-04-15,401.25
2004-04-16,393.81
2004-04-19,392.26
2004-04-20,389.88
2004-04-21,375.50
2004-04-22,365.59
2004-04-23,364.98
2004-04-26,372.18
2004-04-27,361.31
2004-04-28,362.17
2004-04-29,343.16
2004-04-30,341.68
2004-05-03,341.68
2004-05-04,342.47
2004-05-05,352.77
2004-05-06,354.17
2004-05-07,331.96
2004-05-10,330.38
2004-05-11,321.83
2004-05-12,330.61
2004-05-13,330.34
2004-05-14,332.27
2004-05-17,343.96
2004-05-18,343.04
2004-05-19,352.08
2004-05-20,351.42
2004-05-21,350.31
2004-05-24,354.59
2004-05-25,343.65
2004-05-26,353.07
2004-05-27,344.27
2004-05-28,324.72
2004-05-31,325.83
2004-06-01,311.15
2004-06-02,320.26
2004-06-03,321.15
2004-06-04,314.99
2004-06-07,322.07
2004-06-08,324.50
2004-06-09,329.08
2004-06-10,319.43
2004-06-11,315.41
2004-06-14,315.35
2004-06-15,301.20
2004-06-16,296.33
2004-06-17,330.17
2004-06-18,336.63
2004-06-21,346.37
2004-06-22,340.25
2004-06-23,336.93
2004-06-24,333.86
2004-06-25,333.22
2004-06-28,326.43
2004-06-29,318.57
2004-06-30,323.97
2004-07-01,324.91
2004-07-02,311.41
2004-07-05,308.53
2004-07-06,312.14
2004-07-07,318.32
2004-07-08,318.02
2004-07-09,316.40
2004-07-12,320.72
2004-07-13,331.43
2004-07-14,330.30
2004-07-15,332.29
2004-07-16,331.50
2004-07-19,339.26
2004-07-20,325.72
2004-07-21,318.58
2004-07-22,303.48
2004-07-23,312.36
2004-07-26,302.76
2004-07-27,301.17
2004-07-28,281.11
2004-07-29,287.66
2004-07-30,297.53
2004-08-02,301.29
2004-08-03,301.50
2004-08-04,301.97
2004-08-05,301.49
2004-08-06,296.73
2004-08-09,304.53
2004-08-10,299.44
2004-08-11,293.94
2004-08-12,296.22
2004-08-13,307.87
2004-08-16,310.13
2004-08-17,311.18
2004-08-18,301.66
2004-08-19,304.04
2004-08-20,306.46
2004-08-23,304.33
2004-08-24,309.50
2004-08-25,310.25
2004-08-26,313.42
2004-08-27,320.21
2004-08-30,319.91
2004-08-31,325.61
2004-09-01,324.45
2004-09-02,325.20
2004-09-03,326.38
2004-09-06,332.26
2004-09-07,332.49
2004-09-08,330.80
2004-09-09,332.66
2004-09-10,334.74
2004-09-13,334.52
2004-09-14,338.70
2004-09-15,340.04
2004-09-16,341.00
2004-09-17,339.59
2004-09-20,339.06
2004-09-21,344.42
2004-09-22,346.66
2004-09-23,346.45
2004-09-24,347.10
2004-09-27,347.55
2004-09-28,349.51
2004-09-29,350.03
2004-09-30,350.27
2004-10-01,361.10
2004-10-04,369.40
2004-10-05,374.29
2004-10-06,377.44
2004-10-07,383.31
2004-10-08,384.70
2004-10-11,384.04
2004-10-12,370.94
2004-10-13,367.46
2004-10-14,366.29
2004-10-15,363.94
2004-10-18,369.55
2004-10-19,369.38
2004-10-20,349.94
2004-10-21,350.71
2004-10-22,357.15
2004-10-25,357.95
2004-10-26,362.04
2004-10-27,370.37
2004-10-28,362.13
2004-10-29,366.13
2004-11-01,366.32
2004-11-02,359.45
2004-11-03,361.44
2004-11-04,365.31
2004-11-05,370.06
2004-11-08,370.38
2004-11-09,372.54
2004-11-10,365.65
2004-11-11,363.95
2004-11-12,366.75
2004-11-15,366.38
2004-11-16,366.60
2004-11-17,370.08
2004-11-18,375.66
2004-11-19,361.44
2004-11-22,363.88
2004-11-23,358.11
2004-11-24,354.81
2004-11-25,346.37
2004-11-26,345.97
2004-11-29,345.34
2004-11-30,343.49
2004-12-01,333.30
2004-12-02,328.80
2004-12-03,321.90
2004-12-06,324.56
2004-12-07,329.88
2004-12-08,311.43
2004-12-09,292.27
2004-12-10,294.13
2004-12-13,294.24
2004-12-14,304.46
2004-12-15,309.53
2004-12-16,306.58
2004-12-17,298.99
2004-12-20,295.49
2004-12-21,316.95
2004-12-22,315.44
2004-12-23,323.19
2004-12-24,324.42
2004-12-27,329.34
2004-12-28,324.68
2004-12-29,323.10
2004-12-30,326.96
2004-12-31,331.33
2005-01-03,331.33
2005-01-04,330.30
2005-01-05,330.30
2005-01-06,330.18
2005-01-07,330.24
2005-01-10,330.18
2005-01-11,326.04
2005-01-12,325.14
2005-01-13,324.53
2005-01-14,328.32
2005-01-17,329.41
2005-01-18,321.95
2005-01-19,320.18
2005-01-20,316.31
2005-01-21,317.84
2005-01-24,321.73
2005-01-25,325.52
2005-01-26,323.26
2005-01-27,327.46
2005-01-28,334.81
2005-01-31,341.30
2005-02-01,342.83
2005-02-02,347.03
2005-02-03,348.19
2005-02-04,346.50
2005-02-07,347.25
2005-02-08,346.17
2005-02-09,346.96
2005-02-10,345.61
2005-02-11,346.49
2005-02-14,344.71
2005-02-15,347.50
2005-02-16,349.73
2005-02-17,351.61
2005-02-18,352.65
2005-02-21,355.89
2005-02-22,354.83
2005-02-23,354.68
2005-02-24,365.41
2005-02-25,370.36
2005-02-28,379.66
2005-03-01,376.21
2005-03-02,369.90
2005-03-03,368.90
2005-03-04,371.73
2005-03-07,375.49
2005-03-08,375.49
2005-03-09,376.77
2005-03-10,370.91
2005-03-11,370.75
2005-03-14,366.69
2005-03-15,366.33
2005-03-16,352.93
2005-03-17,355.33
2005-03-18,355.40
2005-03-21,348.01
2005-03-22,352.07
2005-03-23,345.53
2005-03-24,354.98
2005-03-25,360.07
2005-03-28,356.25
2005-03-29,353.88
2005-03-30,348.36
2005-03-31,349.54
2005-04-01,356.90
2005-04-04,361.37
2005-04-05,362.42
2005-04-06,373.21
2005-04-07,374.37
2005-04-08,379.12
2005-04-11,369.49
2005-04-12,367.38
2005-04-13,371.32
2005-04-14,363.90
2005-04-15,361.28
2005-04-18,352.84
2005-04-19,351.27
2005-04-20,353.04
2005-04-21,356.92
2005-04-22,359.91
2005-04-25,360.00
2005-04-26,359.52
2005-04-27,354.25
2005-04-28,351.90
2005-04-29,352.72
2005-05-02,352.72
2005-05-03,351.78
2005-05-04,351.75
2005-05-05,352.61
2005-05-06,351.76
2005-05-09,351.78
2005-05-10,351.95
2005-05-11,348.92
2005-05-12,339.96
2005-05-13,338.69
2005-05-16,333.76
2005-05-17,337.85
2005-05-18,344.60
2005-05-19,344.52
2005-05-20,344.49
2005-05-23,344.97
2005-05-24,358.80
2005-05-25,357.27
2005-05-26,357.72
2005-05-27,357.64
2005-05-30,354.60
2005-05-31,358.05
2005-06-01,352.78
2005-06-02,355.07
2005-06-03,355.12
2005-06-06,354.83
2005-06-07,353.16
2005-06-08,352.48
2005-06-09,352.53
2005-06-10,355.24
2005-06-13,356.01
2005-06-14,360.52
2005-06-15,358.50
2005-06-16,356.11
2005-06-17,361.31
2005-06-20,362.72
2005-06-21,362.16
2005-06-22,366.72
2005-06-23,368.53
2005-06-24,367.59
2005-06-27,366.02
2005-06-28,366.70
2005-06-29,365.40
2005-06-30,370.45
2005-07-01,377.52
2005-07-04,378.76
2005-07-05,378.74
2005-07-06,391.09
2005-07-07,388.71
2005-07-08,395.98
2005-07-11,396.17
2005-07-12,396.22
2005-07-13,399.31
2005-07-14,396.45
2005-07-15,391.76
2005-07-18,388.61
2005-07-19,390.28
2005-07-20,399.00
2005-07-21,396.58
2005-07-22,403.96
2005-07-25,404.22
2005-07-26,400.75
2005-07-27,403.50
2005-07-28,411.21
2005-07-29,410.83
2005-08-01,413.42
2005-08-02,419.96
2005-08-03,415.16
2005-08-04,421.00
2005-08-05,425.07
2005-08-08,429.44
2005-08-09,432.86
2005-08-10,435.49
2005-08-11,427.78
2005-08-12,424.33
2005-08-15,428.50
2005-08-16,442.04
2005-08-17,445.02
2005-08-18,440.68
2005-08-19,448.62
2005-08-22,450.16
2005-08-23,451.34
2005-08-24,451.49
2005-08-25,455.99
2005-08-26,461.41
2005-08-29,464.34
2005-08-30,465.10
2005-08-31,469.29
2005-09-01,474.54
2005-09-02,483.27
2005-09-05,482.88
2005-09-06,469.27
2005-09-07,460.87
2005-09-08,468.50
2005-09-09,480.50
2005-09-12,479.45
2005-09-13,474.30
2005-09-14,473.98
2005-09-15,484.64
2005-09-16,498.35
2005-09-19,515.65
2005-09-20,511.77
2005-09-21,526.29
2005-09-22,527.40
2005-09-23,525.80
2005-09-26,519.45
2005-09-27,538.63
2005-09-28,538.31
2005-09-29,540.86
2005-09-30,548.56
2005-10-03,565.54
2005-10-04,568.30
2005-10-05,543.76
2005-10-06,511.50
2005-10-07,509.53
2005-10-10,520.20
2005-10-11,536.85
2005-10-12,516.31
2005-10-13,498.82
2005-10-14,485.75
2005-10-17,490.86
2005-10-18,493.61
2005-10-19,472.53
2005-10-20,472.79
2005-10-21,478.73
2005-10-24,493.46
2005-10-25,488.28
2005-10-26,493.55
2005-10-27,482.96
2005-10-28,490.99
2005-10-31,505.84
2005-11-01,507.31
2005-11-02,521.73
2005-11-03,526.29
2005-11-04,525.90
2005-11-07,523.49
2005-11-08,523.74
2005-11-09,527.65
2005-11-10,518.62
2005-11-11,516.31
